ingreso,carrera,idalumno,sexo,semestre,materias_cargadas,reprobadas,promedio,por_cursar,periodo
2017,Sistemas,17170214,H,10,5,2,64.14,7,2022-0
2017,Sistemas,17170214,H,11,5,1,74.67,3,2022-1
2017,Sistemas,17170214,H,12,3,0,87.00,0,2023-0
2017,Sistemas,17170215,H,1,6,0,85.17,39,2017-1
2017,Sistemas,17170215,H,2,5,0,85.20,34,2018-0
2017,Sistemas,17170215,H,3,6,1,75.00,29,2018-1
2017,Sistemas,17170215,H,4,5,2,60.14,26,2019-0
2017,Sistemas,17170215,H,5,3,3,44.17,26,2019-1
2017,Sistemas,17170215,H,6,7,2,68.00,21,2020-0
2017,Sistemas,17170215,H,7,5,1,74.00,17,2020-1
2017,Sistemas,17170215,H,8,3,0,82.00,14,2021-0
2017,Sistemas,17170215,H,9,5,0,92.60,9,2021-1
2017,Sistemas,17170215,H,10,5,0,83.80,4,2022-0
2017,Sistemas,17170215,H,11,4,1,68.60,1,2022-1
2017,Sistemas,17170215,H,12,1,0,89.00,0,2023-0
2017,Sistemas,17170216,H,1,6,2,66.75,41,2017-1
2017,Sistemas,17170216,H,2,6,0,85.00,35,2018-0
2017,Sistemas,17170216,H,3,6,0,85.67,29,2018-1
2017,Sistemas,17170216,H,4,6,0,87.17,23,2019-0
2017,Sistemas,17170216,H,5,5,1,75.33,19,2019-1
2017,Sistemas,17170216,H,6,5,0,87.80,14,2020-0
2017,Sistemas,17170216,H,7,7,2,70.44,9,2020-1
2017,Sistemas,17170216,H,8,4,0,87.50,5,2021-0
2017,Sistemas,17170216,H,9,5,0,88.00,0,2021-1
2017,Sistemas,17170217,H,1,6,2,68.12,41,2017-1
2017,Sistemas,17170217,H,2,5,0,85.40,36,2018-0
2017,Sistemas,17170217,H,3,5,0,92.80,31,2018-1
2017,Sistemas,17170217,H,4,6,2,63.38,27,2019-0
2017,Sistemas,17170217,H,5,6,0,90.67,21,2019-1
2017,Sistemas,17170217,H,6,3,0,85.00,18,2020-0
2017,Sistemas,17170217,H,7,5,1,76.33,14,2020-1
2017,Sistemas,17170217,H,8,5,0,88.60,9,2021-0
2017,Sistemas,17170217,H,9,5,2,66.43,6,2021-1
2017,Sistemas,17170217,H,10,3,0,83.00,3,2022-0
2017,Sistemas,17170217,H,11,3,2,50.80,2,2022-1
2017,Sistemas,17170217,H,12,2,0,88.00,0,2023-0
2017,Sistemas,17170218,M,1,6,1,77.86,40,2017-1
2017,Sistemas,17170218,M,2,3,2,51.40,39,2018-0
2017,Sistemas,17170218,M,3,4,0,87.00,35,2018-1
2017,Sistemas,17170218,M,4,5,2,64.86,32,2019-0
2017,Sistemas,17170218,M,5,5,1,73.00,28,2019-1
2017,Sistemas,17170218,M,6,5,0,84.00,23,2020-0
2017,Sistemas,17170218,M,7,5,0,85.00,18,2020-1
2017,Sistemas,17170218,M,8,5,0,86.80,13,2021-0
2017,Sistemas,17170218,M,9,3,2,51.40,12,2021-1
2017,Sistemas,17170218,M,10,5,1,71.50,8,2022-0
2017,Sistemas,17170218,M,11,4,0,90.50,4,2022-1
2017,Sistemas,17170218,M,12,4,1,70.20,1,2023-0
2017,Sistemas,17170219,H,1,6,2,66.50,41,2017-1
2017,Sistemas,17170219,H,2,2,0,86.50,39,2018-0
2017,Sistemas,17170219,H,3,7,0,85.71,32,2018-1
2017,Sistemas,17170219,H,4,1,0,85.00,31,2019-0
2017,Sistemas,17170219,H,5,5,0,87.20,26,2019-1
2017,Sistemas,17170219,H,6,4,0,87.50,22,2020-0
2017,Sistemas,17170219,H,7,5,0,89.40,17,2020-1
2017,Sistemas,17170220,H,1,6,2,68.62,41,2017-1
2017,Sistemas,17170220,H,2,5,2,64.00,38,2018-0
2017,Sistemas,17170220,H,3,5,2,62.00,35,2018-1
2017,Sistemas,17170220,H,4,6,1,76.14,30,2019-0
2017,Sistemas,17170220,H,5,2,0,90.50,28,2019-1
2017,Sistemas,17170221,H,1,6,1,76.29,40,2017-1
2017,Sistemas,17170221,H,2,2,0,88.00,38,2018-0
2017,Sistemas,17170221,H,3,5,0,87.40,33,2018-1
2017,Sistemas,17170221,H,4,5,1,76.50,29,2019-0
2017,Sistemas,17170221,H,5,5,2,63.00,26,2019-1
2017,Sistemas,17170221,H,6,5,2,61.71,23,2020-0
2017,Sistemas,17170221,H,7,6,0,87.17,17,2020-1
2017,Sistemas,17170221,H,8,3,0,91.67,14,2021-0
2017,Sistemas,17170221,H,9,6,2,65.00,10,2021-1
2017,Sistemas,17170221,H,10,5,0,91.80,5,2022-0
2017,Sistemas,17170222,H,1,6,1,73.86,40,2017-1
2017,Sistemas,17170222,H,2,6,2,65.38,36,2018-0
2017,Sistemas,17170223,H,1,6,3,56.33,42,2017-1
2017,Sistemas,17170223,H,2,5,0,88.80,37,2018-0
2017,Sistemas,17170223,H,3,5,0,88.20,32,2018-1
2017,Sistemas,17170223,H,4,5,0,83.20,27,2019-0
2017,Sistemas,17170223,H,5,2,0,79.00,25,2019-1
2017,Sistemas,17170223,H,6,2,2,42.25,25,2020-0
2017,Sistemas,17170223,H,7,6,1,77.29,20,2020-1
2017,Sistemas,17170223,H,8,2,2,42.00,20,2021-0
2017,Sistemas,17170223,H,9,6,2,66.62,16,2021-1
2017,Sistemas,17170223,H,10,3,2,55.40,15,2022-0
2017,Sistemas,17170223,H,11,7,0,86.00,8,2022-1
2017,Sistemas,17170223,H,12,7,0,86.86,1,2023-0
2017,Sistemas,17170224,M,1,6,0,85.00,39,2017-1
2017,Sistemas,17170224,M,2,5,2,61.71,36,2018-0
2017,Sistemas,17170224,M,3,7,0,87.86,29,2018-1
2017,Sistemas,17170224,M,4,5,1,74.00,25,2019-0
2017,Sistemas,17170224,M,5,5,1,72.50,21,2019-1
2017,Sistemas,17170224,M,6,5,0,88.40,16,2020-0
2017,Sistemas,17170224,M,7,5,2,65.71,13,2020-1
2017,Sistemas,17170224,M,8,5,0,89.40,8,2021-0
2017,Sistemas,17170224,M,9,5,2,61.14,5,2021-1
2017,Sistemas,17170224,M,10,5,2,58.57,2,2022-0
2017,Sistemas,17170224,M,11,2,0,88.50,0,2022-1
2017,Sistemas,17170225,H,1,6,0,88.00,39,2017-1
2017,Sistemas,17170225,H,2,2,1,58.33,38,2018-0
2017,Sistemas,17170226,H,1,6,2,63.62,41,2017-1
2017,Sistemas,17170226,H,2,1,1,41.00,41,2018-0
2017,Sistemas,17170226,H,3,6,0,86.50,35,2018-1
2017,Sistemas,17170226,H,4,5,0,82.20,30,2019-0
2017,Sistemas,17170226,H,5,6,1,73.43,25,2019-1
2017,Sistemas,17170226,H,6,5,2,63.71,22,2020-0
2017,Sistemas,17170226,H,7,4,0,83.25,18,2020-1
2017,Sistemas,17170226,H,8,5,0,88.60,13,2021-0
2017,Sistemas,17170226,H,9,6,1,78.57,8,2021-1
2017,Sistemas,17170226,H,10,7,0,88.43,1,2022-0
2017,Sistemas,17170226,H,11,1,0,80.00,0,2022-1
2017,Sistemas,17170227,H,1,6,1,74.71,40,2017-1
2017,Sistemas,17170227,H,2,5,0,86.00,35,2018-0
2017,Sistemas,17170227,H,3,5,0,91.00,30,2018-1
2017,Sistemas,17170227,H,4,2,0,82.50,28,2019-0
2017,Sistemas,17170227,H,5,3,0,91.00,25,2019-1
2017,Sistemas,17170227,H,6,8,0,86.00,17,2020-0
2017,Sistemas,17170227,H,7,5,0,82.80,12,2020-1
2017,Sistemas,17170227,H,8,5,0,81.20,7,2021-0
2017,Sistemas,17170228,M,1,6,1,75.14,40,2017-1
2017,Sistemas,17170228,M,2,5,0,86.80,35,2018-0
2017,Sistemas,17170228,M,3,5,1,69.00,31,2018-1
2017,Sistemas,17170228,M,4,5,1,71.17,27,2019-0
2017,Sistemas,17170228,M,5,5,0,89.00,22,2019-1
2017,Sistemas,17170228,M,6,8,1,78.44,15,2020-0
2017,Sistemas,17170228,M,7,5,1,74.00,11,2020-1
2017,Sistemas,17170228,M,8,7,1,75.12,5,2021-0
2017,Sistemas,17170228,M,9,5,0,88.00,0,2021-1
2017,Sistemas,17170229,H,1,6,2,64.50,41,2017-1
2017,Sistemas,17170229,H,2,5,2,62.57,38,2018-0
2017,Sistemas,17170229,H,3,8,0,87.62,30,2018-1
2017,Sistemas,17170229,H,4,4,2,58.83,28,2019-0
2017,Sistemas,17170229,H,5,6,1,75.57,23,2019-1
2017,Sistemas,17170229,H,6,5,0,85.20,18,2020-0
2017,Sistemas,17170229,H,7,3,1,69.00,16,2020-1
2017,Sistemas,17170229,H,8,5,0,88.00,11,2021-0
2017,Sistemas,17170229,H,9,3,1,64.75,9,2021-1
2017,Sistemas,17170229,H,10,6,0,85.50,3,2022-0
2017,Sistemas,17170230,H,1,6,0,90.17,39,2017-1
2017,Sistemas,17170230,H,2,6,1,75.86,34,2018-0
2017,Sistemas,17170230,H,3,5,2,61.14,31,2018-1
2017,Sistemas,17170230,H,4,5,2,59.00,28,2019-0
2017,Sistemas,17170230,H,5,3,2,53.60,27,2019-1
2017,Sistemas,17170230,H,6,6,0,90.83,21,2020-0
2017,Sistemas,17170230,H,7,6,1,71.43,16,2020-1
2017,Sistemas,17170230,H,8,1,0,88.00,15,2021-0
2017,Sistemas,17170230,H,9,7,0,88.29,8,2021-1
2017,Sistemas,17170230,H,10,5,0,86.40,3,2022-0
2017,Sistemas,17170230,H,11,3,0,86.33,0,2022-1
2017,Sistemas,17170231,M,1,6,2,65.00,41,2017-1
2017,Sistemas,17170231,M,2,8,0,87.75,33,2018-0
2017,Sistemas,17170231,M,3,6,0,88.50,27,2018-1
2017,Sistemas,17170232,H,1,6,1,71.57,40,2017-1
2017,Sistemas,17170232,H,2,5,0,91.00,35,2018-0
2017,Sistemas,17170233,H,1,6,0,87.17,39,2017-1
2017,Sistemas,17170233,H,2,2,2,44.50,39,2018-0
2017,Sistemas,17170233,H,3,3,0,88.00,36,2018-1
2017,Sistemas,17170233,H,4,5,0,89.60,31,2019-0
2017,Sistemas,17170233,H,5,3,1,61.00,29,2019-1
2017,Sistemas,17170233,H,6,6,0,90.67,23,2020-0
2017,Sistemas,17170233,H,7,6,1,71.86,18,2020-1
2017,Sistemas,17170233,H,8,5,0,84.60,13,2021-0
2017,Sistemas,17170233,H,9,3,0,85.33,10,2021-1
2017,Sistemas,17170233,H,10,5,0,88.40,5,2022-0
2017,Sistemas,17170233,H,11,5,1,71.17,1,2022-1
2017,Sistemas,17170234,M,1,6,2,64.62,41,2017-1
2017,Sistemas,17170235,M,1,6,1,73.43,40,2017-1
2017,Sistemas,17170235,M,2,4,0,89.25,36,2018-0
2017,Sistemas,17170235,M,3,5,3,55.38,34,2018-1
2017,Sistemas,17170235,M,4,6,2,63.88,30,2019-0
2017,Sistemas,17170235,M,5,5,0,91.80,25,2019-1
2017,Sistemas,17170235,M,6,4,1,69.00,22,2020-0
2017,Sistemas,17170235,M,7,5,0,86.60,17,2020-1
2017,Sistemas,17170235,M,8,1,1,35.50,17,2021-0
2017,Sistemas,17170235,M,9,5,1,68.50,13,2021-1
2017,Sistemas,17170235,M,10,6,2,66.75,9,2022-0
2017,Sistemas,17170235,M,11,6,2,68.75,5,2022-1
2017,Sistemas,17170235,M,12,5,1,75.00,1,2023-0
2017,Sistemas,17170236,H,1,6,1,74.43,40,2017-1
2017,Sistemas,17170237,M,1,6,2,62.75,41,2017-1
2017,Sistemas,17170237,M,2,5,3,54.25,39,2018-0
2017,Sistemas,17170237,M,3,3,2,53.20,38,2018-1
2017,Sistemas,17170237,M,4,6,0,86.67,32,2019-0
2017,Sistemas,17170237,M,5,5,1,76.50,28,2019-1
2017,Sistemas,17170238,H,1,6,0,88.83,39,2017-1
2017,Sistemas,17170238,H,2,5,0,88.80,34,2018-0
2017,Sistemas,17170238,H,3,5,2,61.00,31,2018-1
2017,Sistemas,17170238,H,4,5,0,89.00,26,2019-0
2017,Sistemas,17170238,H,5,5,3,58.88,24,2019-1
2017,Sistemas,17170238,H,6,5,0,87.20,19,2020-0
2017,Sistemas,17170238,H,7,6,0,89.67,13,2020-1
2017,Sistemas,17170238,H,8,5,2,64.86,10,2021-0
2017,Sistemas,17170238,H,9,6,1,77.00,5,2021-1
2017,Sistemas,17170239,M,1,6,0,87.83,39,2017-1
2017,Sistemas,17170239,M,2,6,2,66.12,35,2018-0
2017,Sistemas,17170239,M,3,6,0,89.17,29,2018-1
2017,Sistemas,17170239,M,4,3,3,43.83,29,2019-0
2017,Sistemas,17170239,M,5,5,2,62.57,26,2019-1
2017,Sistemas,17170239,M,6,3,1,60.00,24,2020-0
2017,Sistemas,17170239,M,7,6,0,91.83,18,2020-1
2017,Sistemas,17170239,M,8,3,0,80.33,15,2021-0
2017,Sistemas,17170240,H,1,6,1,76.29,40,2017-1
2017,Sistemas,17170240,H,2,6,2,66.00,36,2018-0
2017,Sistemas,17170240,H,3,3,3,45.67,36,2018-1
2017,Sistemas,17170240,H,4,7,0,84.86,29,2019-0
2017,Sistemas,17170240,H,5,5,1,71.17,25,2019-1
2017,Sistemas,17170240,H,6,4,0,89.50,21,2020-0
2017,Sistemas,17170240,H,7,3,2,49.40,20,2020-1
2017,Sistemas,17170240,H,8,5,2,63.00,17,2021-0
2017,Sistemas,17170240,H,9,5,0,90.00,12,2021-1
2017,Sistemas,17170240,H,10,5,1,72.50,8,2022-0
2017,Sistemas,17170240,H,11,5,2,61.57,5,2022-1
2017,Sistemas,17170240,H,12,5,0,88.20,0,2023-0
2017,Sistemas,17170241,H,1,6,0,87.83,39,2017-1
2017,Sistemas,17170242,M,1,6,2,65.38,41,2017-1
2017,Sistemas,17170242,M,2,3,3,42.33,41,2018-0
2017,Sistemas,17170242,M,3,5,1,73.50,37,2018-1
2017,Sistemas,17170242,M,4,1,0,94.00,36,2019-0
2017,Sistemas,17170242,M,5,5,0,84.00,31,2019-1
2017,Sistemas,17170242,M,6,6,0,85.17,25,2020-0
2017,Sistemas,17170243,H,1,6,1,72.57,40,2017-1
2017,Sistemas,17170243,H,2,3,0,86.33,37,2018-0
2017,Sistemas,17170243,H,3,6,0,87.83,31,2018-1
2017,Sistemas,17170243,H,4,6,0,86.33,25,2019-0
2017,Sistemas,17170243,H,5,5,1,77.00,21,2019-1
2017,Sistemas,17170243,H,6,3,1,67.50,19,2020-0
2017,Sistemas,17170244,H,1,6,0,88.67,39,2017-1
2017,Sistemas,17170244,H,2,6,0,89.67,33,2018-0
2017,Sistemas,17170244,H,3,5,1,75.67,29,2018-1
2017,Sistemas,17170245,H,1,6,0,90.50,39,2017-1
2017,Sistemas,17170245,H,2,4,2,56.83,37,2018-0
2017,Sistemas,17170245,H,3,5,2,60.86,34,2018-1
2017,Sistemas,17170245,H,4,5,0,92.20,29,2019-0
2017,Sistemas,17170245,H,5,2,2,43.25,29,2019-1
2017,Sistemas,17170245,H,6,5,3,56.88,27,2020-0
2017,Sistemas,17170245,H,7,3,1,68.25,25,2020-1
2017,Sistemas,17170245,H,8,2,1,54.00,24,2021-0
2017,Sistemas,17170245,H,9,3,0,83.33,21,2021-1
2017,Sistemas,17170245,H,10,6,0,84.83,15,2022-0
2017,Sistemas,17170245,H,11,5,0,90.00,10,2022-1
2017,Sistemas,17170245,H,12,7,2,69.44,5,2023-0
2017,Sistemas,17170246,H,1,6,0,92.00,39,2017-1
2017,Sistemas,17170246,H,2,7,2,70.89,34,2018-0
2017,Sistemas,17170246,H,3,5,0,87.20,29,2018-1
2017,Sistemas,17170246,H,5,3,0,87.00,26,2019-1
2017,Sistemas,17170246,H,6,7,1,74.25,20,2020-0
2017,Sistemas,17170246,H,7,7,0,89.57,13,2020-1
2017,Sistemas,17170247,H,1,6,1,73.86,40,2017-1
2017,Sistemas,17170247,H,2,5,1,77.00,36,2018-0
2017,Sistemas,17170247,H,3,4,0,81.50,32,2018-1
2017,Sistemas,17170247,H,4,4,2,55.67,30,2019-0
2017,Sistemas,17170248,H,1,6,2,65.50,41,2017-1
2017,Sistemas,17170248,H,2,3,0,88.33,38,2018-0
2017,Sistemas,17170248,H,3,7,1,76.25,32,2018-1
2017,Sistemas,17170248,H,4,5,2,64.29,29,2019-0
2017,Sistemas,17170248,H,5,4,0,86.50,25,2019-1
2017,Sistemas,17170248,H,6,5,1,77.83,21,2020-0
2017,Sistemas,17170248,H,7,7,0,87.43,14,2020-1
2017,Sistemas,17170248,H,8,2,1,57.33,13,2021-0
2017,Sistemas,17170248,H,9,6,2,64.50,9,2021-1
2017,Sistemas,17170248,H,10,6,1,74.43,4,2022-0
2017,Sistemas,17170248,H,11,4,1,66.20,1,2022-1
2017,Sistemas,17170248,H,12,1,0,98.00,0,2023-0
2017,Sistemas,17170249,M,1,6,0,84.00,39,2017-1
2017,Sistemas,17170249,M,2,5,2,58.29,36,2018-0
2017,Sistemas,17170249,M,3,6,0,88.17,30,2018-1
2017,Sistemas,17170249,M,4,6,0,89.67,24,2019-0
2017,Sistemas,17170249,M,5,5,2,60.57,21,2019-1
2017,Sistemas,17170249,M,6,8,0,90.62,13,2020-0
2017,Sistemas,17170249,M,7,4,2,58.83,11,2020-1
2017,Sistemas,17170249,M,8,7,0,87.29,4,2021-0
2017,Sistemas,17170249,M,9,4,2,58.67,2,2021-1
2017,Sistemas,17170249,M,10,2,0,87.50,0,2022-0
2017,Sistemas,17170250,M,1,6,0,86.83,39,2017-1
2017,Sistemas,17170250,M,2,3,0,83.33,36,2018-0
2017,Sistemas,17170250,M,3,5,0,87.00,31,2018-1
2017,Sistemas,17170250,M,4,3,1,65.00,29,2019-0
2017,Sistemas,17170250,M,5,3,2,51.60,28,2019-1
2017,Sistemas,17170250,M,6,5,0,87.80,23,2020-0
2017,Sistemas,17170250,M,7,4,3,51.71,22,2020-1
2017,Sistemas,17170251,M,1,6,0,86.50,39,2017-1
2017,Sistemas,17170251,M,2,6,1,77.14,34,2018-0
2017,Sistemas,17170251,M,3,6,0,88.67,28,2018-1
2017,Sistemas,17170251,M,4,5,1,72.67,24,2019-0
2017,Sistemas,17170251,M,5,7,2,69.67,19,2019-1
2017,Sistemas,17170251,M,6,5,0,89.00,14,2020-0
2017,Sistemas,17170251,M,7,5,1,70.83,10,2020-1
2017,Sistemas,17170251,M,8,4,0,88.00,6,2021-0
2017,Sistemas,17170251,M,9,5,1,75.50,2,2021-1
2017,Sistemas,17170251,M,10,2,1,57.00,1,2022-0
2017,Sistemas,17170251,M,11,1,1,38.50,1,2022-1
2017,Sistemas,17170251,M,12,1,1,42.50,1,2023-0
2017,Sistemas,17170252,H,1,6,0,86.00,39,2017-1
2017,Sistemas,17170252,H,2,5,0,90.60,34,2018-0
2017,Sistemas,17170252,H,3,3,0,85.00,31,2018-1
2017,Sistemas,17170252,H,4,2,0,85.00,29,2019-0
2017,Sistemas,17170252,H,5,5,3,55.50,27,2019-1
2017,Sistemas,17170252,H,6,3,1,63.50,25,2020-0
2017,Sistemas,17170252,H,7,7,2,68.33,20,2020-1
2017,Sistemas,17170253,H,1,6,0,88.00,39,2017-1
2017,Sistemas,17170253,H,2,5,1,73.00,35,2018-0
2017,Sistemas,17170253,H,3,5,0,93.40,30,2018-1
2017,Sistemas,17170253,H,4,5,0,88.40,25,2019-0
2017,Sistemas,17170253,H,5,6,0,89.33,19,2019-1
2017,Sistemas,17170253,H,6,5,1,74.00,15,2020-0
2017,Sistemas,17170253,H,7,7,1,79.25,9,2020-1
2017,Sistemas,17170253,H,8,3,0,87.00,6,2021-0
2017,Sistemas,17170253,H,9,2,1,58.00,5,2021-1
2017,Sistemas,17170253,H,10,5,0,87.00,0,2022-0
2017,Sistemas,17170254,M,1,6,0,90.00,39,2017-1
2017,Sistemas,17170254,M,2,5,0,89.60,34,2018-0
2017,Sistemas,17170254,M,3,5,1,71.00,30,2018-1
2017,Sistemas,17170254,M,4,6,2,66.25,26,2019-0
2017,Sistemas,17170254,M,5,6,0,88.17,20,2019-1
2017,Sistemas,17170254,M,6,5,0,90.20,15,2020-0
2017,Sistemas,17170254,M,7,5,0,83.80,10,2020-1
2017,Sistemas,17170254,M,8,5,1,72.67,6,2021-0
2017,Sistemas,17170254,M,9,5,2,59.86,3,2021-1
2017,Sistemas,17170254,M,10,3,0,89.00,0,2022-0
2017,Sistemas,17170255,H,1,6,0,87.50,39,2017-1
2017,Sistemas,17170255,H,2,5,1,75.33,35,2018-0
2017,Sistemas,17170255,H,3,3,3,43.17,35,2018-1
2017,Sistemas,17170255,H,4,5,0,86.40,30,2019-0
2017,Sistemas,17170255,H,5,4,3,51.00,29,2019-1
2017,Sistemas,17170255,H,6,5,1,72.67,25,2020-0
2017,Sistemas,17170255,H,7,5,1,71.50,21,2020-1
2017,Sistemas,17170255,H,8,6,1,74.57,16,2021-0
2017,Sistemas,17170255,H,9,7,3,64.40,12,2021-1
2017,Sistemas,17170255,H,10,5,0,82.60,7,2022-0
2017,Sistemas,17170255,H,11,6,2,64.75,3,2022-1
2017,Sistemas,17170255,H,12,3,1,63.75,1,2023-0
2017,Sistemas,17170256,H,1,6,0,89.33,39,2017-1
2017,Sistemas,17170256,H,2,5,1,73.00,35,2018-0
2017,Sistemas,17170256,H,3,5,3,55.50,33,2018-1
2017,Sistemas,17170256,H,4,5,1,73.50,29,2019-0
2017,Sistemas,17170256,H,5,6,0,87.00,23,2019-1
2017,Sistemas,17170256,H,6,5,2,60.86,20,2020-0
2017,Sistemas,17170256,H,7,5,2,62.43,17,2020-1
2017,Sistemas,17170256,H,8,5,1,76.50,13,2021-0
2017,Sistemas,17170256,H,9,5,0,89.60,8,2021-1
2017,Sistemas,17170256,H,10,3,0,88.67,5,2022-0
2017,Sistemas,17170256,H,11,5,2,62.57,2,2022-1
2017,Sistemas,17170256,H,12,2,0,88.50,0,2023-0
2017,Sistemas,17170257,M,1,6,0,87.00,39,2017-1
2017,Sistemas,17170257,M,2,5,2,65.29,36,2018-0
2017,Sistemas,17170257,M,3,5,0,90.20,31,2018-1
2017,Sistemas,17170257,M,4,5,3,55.38,29,2019-0
2017,Sistemas,17170257,M,5,6,0,89.83,23,2019-1
2017,Sistemas,17170257,M,6,2,0,85.00,21,2020-0
2017,Sistemas,17170257,M,7,5,1,70.83,17,2020-1
2017,Sistemas,17170257,M,8,5,2,59.00,14,2021-0
2017,Sistemas,17170257,M,9,5,0,88.00,9,2021-1
2017,Sistemas,17170257,M,10,5,0,87.60,4,2022-0
2017,Sistemas,17170257,M,11,4,1,70.20,1,2022-1
2017,Sistemas,17170257,M,12,1,0,86.00,0,2023-0
2017,Sistemas,17170258,H,1,6,2,66.00,41,2017-1
2017,Sistemas,17170258,H,2,5,2,62.14,38,2018-0
2017,Sistemas,17170258,H,3,5,0,89.00,33,2018-1
2017,Sistemas,17170258,H,4,2,0,83.50,31,2019-0
2017,Sistemas,17170258,H,5,6,0,88.33,25,2019-1
2017,Sistemas,17170258,H,6,4,0,87.75,21,2020-0
2017,Sistemas,17170258,H,7,5,1,73.17,17,2020-1
2017,Sistemas,17170258,H,8,5,2,63.29,14,2021-0
2017,Sistemas,17170258,H,9,5,2,61.57,11,2021-1
2017,Sistemas,17170258,H,10,3,3,44.83,11,2022-0
2017,Sistemas,17170258,H,11,5,2,59.29,8,2022-1
2017,Sistemas,17170258,H,12,5,0,89.80,3,2023-0
2017,Sistemas,17170259,M,1,6,3,58.44,42,2017-1
2017,Sistemas,17170259,M,2,5,0,89.80,37,2018-0
2017,Sistemas,17170259,M,3,5,1,72.83,33,2018-1
2017,Sistemas,17170259,M,4,3,0,86.67,30,2019-0
2017,Sistemas,17170259,M,5,3,1,67.25,28,2019-1
2017,Sistemas,17170259,M,6,5,0,87.60,23,2020-0
2017,Sistemas,17170259,M,7,5,2,64.43,20,2020-1
2017,Sistemas,17170259,M,8,6,0,90.50,14,2021-0
2017,Sistemas,17170259,M,9,5,1,72.67,10,2021-1
2017,Sistemas,17170260,H,1,6,0,91.17,39,2017-1
2017,Sistemas,17170260,H,2,4,1,70.20,36,2018-0
2017,Sistemas,17170260,H,3,7,1,79.12,30,2018-1
2017,Sistemas,17170260,H,4,6,2,66.50,26,2019-0
2017,Sistemas,17170260,H,5,5,0,86.80,21,2019-1
2017,Sistemas,17170260,H,6,6,0,87.67,15,2020-0
2017,Sistemas,17170260,H,7,5,0,89.00,10,2020-1
2017,Sistemas,17170260,H,8,7,2,71.22,5,2021-0
2017,Sistemas,17170260,H,9,5,0,84.20,0,2021-1
2017,Sistemas,17170261,H,1,6,0,86.50,39,2017-1
2017,Sistemas,17170261,H,2,4,0,87.75,35,2018-0
2017,Sistemas,17170261,H,3,6,0,86.33,29,2018-1
2017,Sistemas,17170261,H,4,6,1,69.86,24,2019-0
2017,Sistemas,17170261,H,5,7,3,60.40,20,2019-1
2017,Sistemas,17170261,H,6,5,2,64.29,17,2020-0
2017,Sistemas,17170261,H,7,5,0,82.60,12,2020-1
2017,Sistemas,17170261,H,8,7,1,76.25,6,2021-0
2017,Sistemas,17170261,H,9,2,1,57.67,5,2021-1
2017,Sistemas,17170261,H,10,5,2,65.86,2,2022-0
2017,Sistemas,17170261,H,11,2,0,83.00,0,2022-1
2017,Sistemas,17170262,M,1,6,1,75.14,40,2017-1
2017,Sistemas,17170262,M,2,6,1,73.14,35,2018-0
2017,Sistemas,17170262,M,3,6,0,89.83,29,2018-1
2017,Sistemas,17170262,M,4,5,0,88.20,24,2019-0
2017,Sistemas,17170262,M,5,5,2,62.71,21,2019-1
2017,Sistemas,17170262,M,6,6,0,89.00,15,2020-0
2017,Sistemas,17170262,M,7,7,2,70.00,10,2020-1
2017,Sistemas,17170262,M,8,5,0,85.60,5,2021-0
2017,Sistemas,17170262,M,9,5,0,89.20,0,2021-1
2017,Sistemas,17170263,M,1,6,0,87.50,39,2017-1
2017,Sistemas,17170263,M,2,3,1,65.75,37,2018-0
2017,Sistemas,17170263,M,3,5,0,88.60,32,2018-1
2017,Sistemas,17170263,M,4,5,0,89.40,27,2019-0
2017,Sistemas,17170263,M,5,5,1,72.83,23,2019-1
2017,Sistemas,17170263,M,6,5,2,64.86,20,2020-0
2017,Sistemas,17170263,M,7,6,0,87.00,14,2020-1
2017,Sistemas,17170263,M,8,6,1,71.71,9,2021-0
2017,Sistemas,17170263,M,9,5,2,62.57,6,2021-1
2017,Sistemas,17170263,M,10,4,2,58.83,4,2022-0
2017,Sistemas,17170263,M,11,4,0,86.50,0,2022-1
2017,Sistemas,17170264,H,1,6,0,84.50,39,2017-1
2017,Sistemas,17170264,H,2,3,1,64.50,37,2018-0
2017,Sistemas,17170264,H,3,5,0,90.00,32,2018-1
2017,Sistemas,17170264,H,4,5,2,63.29,29,2019-0
2017,Sistemas,17170264,H,5,5,1,73.00,25,2019-1
2017,Sistemas,17170264,H,6,3,0,88.33,22,2020-0
2017,Sistemas,17170264,H,7,5,2,63.00,19,2020-1
2017,Sistemas,17170264,H,8,5,3,55.25,17,2021-0
2017,Sistemas,17170264,H,9,5,0,90.00,12,2021-1
2017,Sistemas,17170264,H,10,6,2,65.88,8,2022-0
2017,Sistemas,17170264,H,11,7,1,79.25,2,2022-1
2017,Sistemas,17170264,H,12,2,2,42.50,2,2023-0
2017,Sistemas,17170265,H,1,6,3,57.78,42,2017-1
2017,Sistemas,17170265,H,2,7,1,76.75,36,2018-0
2017,Sistemas,17170265,H,3,4,0,82.50,32,2018-1
2017,Sistemas,17170265,H,4,5,2,62.71,29,2019-0
2017,Sistemas,17170265,H,5,5,1,72.83,25,2019-1
2017,Sistemas,17170265,H,6,5,1,74.33,21,2020-0
2017,Sistemas,17170266,H,1,6,1,77.29,40,2017-1
2017,Sistemas,17170266,H,2,7,1,78.50,34,2018-0
2017,Sistemas,17170266,H,3,2,1,59.00,33,2018-1
2017,Sistemas,17170266,H,4,5,2,64.43,30,2019-0
